0.028958625	0.0610107	0.090015593	0.054064517
0.020141963	-0.001293093	0.009864564	0.024400363
-0.027508306	-0.098931523	0.081901346	0.143027397
0.685036463	1.02342161	0.031829904	0.049920551
0	0	0	0
-0.021920053	-0.031107557	0.023931834	0.0329971
-0.149991648	-0.162824767	0.150720207	0.165044442
-0.077590624	-0.090353274	0.059072932	0.044372765
0	0	0	0
