0.1000	463.0000	0.4220	0.0480	0.0020	0.0014	2910.0000	173.2000	190.0000
0.1000	9091.0000	1.0000	0.0050	0.0009	0.0009	610.0000	31.5000	31.5000
0.1000	112.0000	0.5360	0.0179	0.0021	0.0018	4720.0000	139.2000	190.0000
0.1000	44.6000	0.4980	0.0480	0.0019	0.0011	2670.0000	168.8000	168.8000
0.1000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.1000	14.5000	0.8900	0.0176	0.0002	0.0017	1430.0000	125.6000	125.6000
0.1000	1.7100	0.6900	0.0171	0.0015	0.0014	2130.0000	183.3000	190.0000
0.1000	8.5100	0.7900	0.0293	0.0018	0.0014	1570.0000	203.7000	190.0000
0.1000	45.4545	0.4980	0.0330	0.0015	0.0015	1090.0000	206.0000	206.0000
